Date_time|Bet|Win|Winning_text|Cards_played|Potential_win|Potential_winning_text|Ten_cards
09/10/2021, 22:46:14|5|5|Pair King's|['clubs_king', 'spades_king', 'clubs_8', 'hearts_4', 'spades_ace']|10|Two pair|['diamonds_8', 'spades_king', 'clubs_5', 'hearts_3', 'spades_ace', 'clubs_king', 'clubs_8', 'hearts_4', 'diamonds_ace', 'clubs_10']
09/10/2021, 22:46:22|5|5|Pair King's|['hearts_2', 'hearts_king', 'spades_9', 'spades_king', 'spades_queen']|30|Flush|['spades_3', 'hearts_king', 'clubs_5', 'spades_king', 'hearts_jack', 'hearts_2', 'spades_9', 'spades_queen', 'diamonds_7', 'spades_10']
09/10/2021, 22:46:30|5|0||['hearts_10', 'hearts_8', 'diamonds_3', 'clubs_8', 'diamonds_king']|20|Straight|['diamonds_7', 'spades_5', 'spades_2', 'clubs_10', 'hearts_4', 'hearts_10', 'hearts_8', 'diamonds_3', 'clubs_8', 'diamonds_king']
09/10/2021, 22:46:38|5|5|Pair Jack's|['hearts_king', 'clubs_jack', 'diamonds_jack', 'clubs_10', 'spades_ace']|10|Two pair|['hearts_king', 'hearts_4', 'diamonds_7', 'clubs_9', 'spades_ace', 'clubs_jack', 'diamonds_jack', 'clubs_10', 'clubs_7', 'hearts_2']
09/10/2021, 22:46:47|5|15|Three of a kind|['diamonds_2', 'spades_2', 'clubs_5', 'clubs_2', 'clubs_jack']|45|Full house|['diamonds_2', 'spades_2', 'hearts_3', 'clubs_2', 'spades_queen', 'clubs_5', 'clubs_jack', 'clubs_ace', 'clubs_queen', 'clubs_3']
09/10/2021, 22:46:57|5|30|Flush|['hearts_ace', 'hearts_7', 'hearts_king', 'hearts_9', 'hearts_8']|20|Straight|['diamonds_5', 'clubs_10', 'spades_2', 'hearts_6', 'clubs_9', 'hearts_ace', 'hearts_7', 'hearts_king', 'hearts_9', 'hearts_8']
09/10/2021, 22:47:08|5|0||['diamonds_jack', 'hearts_ace', 'spades_10', 'hearts_queen', 'spades_7']|20|Straight|['clubs_jack', 'hearts_ace', 'spades_3', 'hearts_queen', 'hearts_4', 'diamonds_jack', 'spades_10', 'spades_7', 'clubs_10', 'hearts_5']
09/10/2021, 22:47:17|5|10|Two pair|['spades_5', 'spades_7', 'hearts_5', 'clubs_2', 'spades_2']|45|Full house|['spades_5', 'hearts_7', 'hearts_5', 'clubs_2', 'spades_2', 'spades_7', 'hearts_9', 'diamonds_3', 'clubs_4', 'hearts_2']
09/10/2021, 22:47:28|5|0||['hearts_6', 'diamonds_5', 'clubs_jack', 'hearts_king', 'spades_9']|20|Straight|['spades_6', 'hearts_4', 'clubs_jack', 'hearts_king', 'clubs_5', 'hearts_6', 'diamonds_5', 'spades_9', 'clubs_10', 'diamonds_7']
09/10/2021, 22:47:36|5|0||['diamonds_2', 'spades_6', 'clubs_jack', 'clubs_king', 'hearts_8']|10|Two pair|['spades_5', 'spades_3', 'clubs_jack', 'clubs_9', 'spades_2', 'diamonds_2', 'spades_6', 'clubs_king', 'hearts_8', 'hearts_jack']
09/10/2021, 22:47:47|5|20|Straight|['clubs_9', 'clubs_8', 'spades_jack', 'diamonds_10', 'diamonds_queen']|30|Flush|['clubs_4', 'clubs_7', 'spades_jack', 'diamonds_10', 'diamonds_queen', 'clubs_9', 'clubs_8', 'diamonds_3', 'hearts_2', 'clubs_ace']
09/10/2021, 22:47:56|5|0||['spades_6', 'clubs_9', 'diamonds_jack', 'spades_3', 'clubs_ace']|20|Straight|['clubs_3', 'spades_5', 'diamonds_jack', 'clubs_10', 'diamonds_4', 'spades_6', 'clubs_9', 'spades_3', 'clubs_ace', 'hearts_6']
09/10/2021, 22:48:04|5|5|Pair Queen's|['hearts_7', 'spades_queen', 'diamonds_queen', 'clubs_10', 'spades_king']|20|Straight|['diamonds_10', 'spades_queen', 'hearts_2', 'hearts_6', 'spades_king', 'hearts_7', 'diamonds_queen', 'clubs_10', 'hearts_8', 'clubs_jack']
09/10/2021, 22:48:13|5|10|Two pair|['clubs_5', 'clubs_10', 'diamonds_7', 'spades_10', 'diamonds_5']|45|Full house|['clubs_5', 'clubs_10', 'diamonds_8', 'spades_10', 'diamonds_5', 'diamonds_7', 'hearts_2', 'clubs_2', 'spades_9', 'diamonds_10']
09/10/2021, 22:48:23|5|10|Two pair|['diamonds_9', 'spades_8', 'clubs_7', 'spades_7', 'hearts_8']|20|Straight|['diamonds_9', 'clubs_4', 'clubs_7', 'clubs_3', 'hearts_8', 'spades_8', 'spades_7', 'diamonds_king', 'diamonds_10', 'spades_6']
09/10/2021, 22:48:31|5|0||['spades_queen', 'hearts_2', 'diamonds_9', 'diamonds_jack', 'spades_2']|10|Two pair|['spades_queen', 'clubs_9', 'clubs_4', 'diamonds_jack', 'clubs_5', 'hearts_2', 'diamonds_9', 'spades_2', 'spades_jack', 'hearts_7']
09/10/2021, 22:48:39|5|0||['clubs_6', 'diamonds_9', 'clubs_ace', 'clubs_queen', 'hearts_9']|20|Straight|['hearts_6', 'hearts_jack', 'clubs_ace', 'clubs_queen', 'clubs_4', 'clubs_6', 'diamonds_9', 'hearts_9', 'diamonds_10', 'diamonds_7']
09/10/2021, 22:48:46|5|5|Pair Jack's|['diamonds_7', 'hearts_jack', 'spades_jack', 'clubs_king', 'clubs_queen']|10|Two pair|['diamonds_3', 'hearts_jack', 'spades_jack', 'clubs_5', 'spades_queen', 'diamonds_7', 'clubs_king', 'clubs_queen', 'hearts_ace', 'hearts_7']
09/10/2021, 22:48:58|5|20|Straight|['clubs_6', 'spades_9', 'clubs_10', 'hearts_8', 'clubs_7']|20|Straight|['clubs_6', 'spades_4', 'clubs_ace', 'hearts_8', 'clubs_7', 'spades_9', 'clubs_10', 'clubs_2', 'clubs_3', 'diamonds_8']
09/10/2021, 22:49:07|5|0||['hearts_6', 'hearts_4', 'hearts_5', 'clubs_ace', 'spades_5']|20|Straight|['clubs_10', 'diamonds_2', 'hearts_5', 'spades_4', 'spades_5', 'hearts_6', 'hearts_4', 'clubs_ace', 'spades_9', 'diamonds_7']
09/10/2021, 22:49:14|5|10|Two pair|['clubs_jack', 'hearts_2', 'hearts_jack', 'diamonds_7', 'clubs_2']|10|Two pair|['clubs_jack', 'hearts_5', 'hearts_jack', 'clubs_4', 'spades_9', 'hearts_2', 'diamonds_7', 'clubs_2', 'diamonds_ace', 'hearts_7']
09/10/2021, 22:49:31|5|0||['diamonds_8', 'spades_9', 'spades_6', 'spades_4', 'spades_7']|45|Full house|['diamonds_8', 'spades_9', 'spades_6', 'diamonds_4', 'spades_7', 'spades_4', 'hearts_queen', 'hearts_10', 'clubs_4', 'diamonds_7']
09/10/2021, 22:49:41|5|10|Two pair|['hearts_jack', 'diamonds_queen', 'clubs_queen', 'clubs_jack', 'spades_ace']|45|Full house|['hearts_6', 'diamonds_8', 'clubs_queen', 'clubs_jack', 'spades_ace', 'hearts_jack', 'diamonds_queen', 'hearts_7', 'hearts_4', 'hearts_queen']
09/10/2021, 22:49:50|5|0||['clubs_6', 'spades_4', 'clubs_5', 'hearts_king', 'spades_9']|20|Straight|['diamonds_6', 'clubs_8', 'spades_7', 'hearts_king', 'diamonds_4', 'clubs_6', 'spades_4', 'clubs_5', 'spades_9', 'hearts_5']
09/10/2021, 22:49:58|5|10|Two pair|['diamonds_10', 'hearts_10', 'hearts_5', 'spades_2', 'clubs_5']|10|Two pair|['diamonds_10', 'hearts_10', 'clubs_king', 'clubs_4', 'diamonds_7', 'hearts_5', 'spades_2', 'clubs_5', 'diamonds_jack', 'clubs_jack']
09/10/2021, 22:50:06|5|0||['spades_2', 'clubs_3', 'hearts_7', 'hearts_8', 'diamonds_8']|20|Straight|['diamonds_ace', 'clubs_9', 'clubs_queen', 'hearts_8', 'diamonds_8', 'spades_2', 'clubs_3', 'hearts_7', 'hearts_6', 'diamonds_9']
09/10/2021, 22:50:14|5|0||['spades_jack', 'clubs_10', 'clubs_2', 'diamonds_ace', 'diamonds_king']|20|Straight|['spades_jack', 'spades_10', 'hearts_6', 'hearts_7', 'diamonds_king', 'clubs_10', 'clubs_2', 'diamonds_ace', 'diamonds_jack', 'clubs_3']
09/10/2021, 22:50:23|5|30|Flush|['diamonds_king', 'diamonds_ace', 'diamonds_7', 'diamonds_9', 'diamonds_4']|30|Flush|['diamonds_king', 'diamonds_ace', 'diamonds_7', 'diamonds_9', 'diamonds_4', 'hearts_jack', 'hearts_2', 'hearts_queen', 'clubs_queen', 'clubs_jack']
09/10/2021, 22:50:30|5|5|Pair Queen's|['diamonds_6', 'hearts_queen', 'clubs_queen', 'clubs_9', 'clubs_8']|30|Flush|['diamonds_7', 'hearts_queen', 'clubs_queen', 'spades_8', 'clubs_3', 'diamonds_6', 'clubs_9', 'clubs_8', 'diamonds_jack', 'clubs_2']
09/10/2021, 22:50:41|5|5|Pair Jack's|['hearts_jack', 'hearts_ace', 'hearts_7', 'clubs_jack', 'diamonds_10']|20|Straight|['hearts_jack', 'diamonds_king', 'spades_queen', 'clubs_jack', 'spades_9', 'hearts_ace', 'hearts_7', 'diamonds_10', 'spades_6', 'diamonds_8']
09/10/2021, 22:50:51|5|0||['diamonds_2', 'diamonds_10', 'hearts_queen', 'diamonds_9', 'clubs_9']|20|Straight|['diamonds_2', 'diamonds_10', 'spades_5', 'diamonds_9', 'clubs_4', 'hearts_queen', 'clubs_9', 'diamonds_jack', 'clubs_8', 'spades_6']
09/10/2021, 22:51:05|5|0||['diamonds_8', 'clubs_6', 'diamonds_queen', 'diamonds_10', 'diamonds_7']|20|Straight|['diamonds_8', 'clubs_6', 'hearts_4', 'diamonds_10', 'diamonds_7', 'diamonds_queen', 'spades_7', 'spades_jack', 'hearts_7', 'clubs_3']
09/10/2021, 22:51:13|5|0||['spades_king', 'clubs_4', 'hearts_7', 'diamonds_6', 'clubs_7']|20|Straight|['spades_king', 'spades_6', 'hearts_9', 'hearts_8', 'diamonds_3', 'clubs_4', 'hearts_7', 'diamonds_6', 'clubs_7', 'clubs_ace']
09/10/2021, 22:51:20|5|15|Three of a kind|['clubs_ace', 'hearts_3', 'diamonds_10', 'clubs_10', 'hearts_10']|45|Full house|['diamonds_6', 'clubs_4', 'clubs_jack', 'clubs_10', 'hearts_10', 'clubs_ace', 'hearts_3', 'diamonds_10', 'spades_queen', 'spades_ace']
09/10/2021, 22:51:27|5|0||['hearts_queen', 'diamonds_8', 'spades_4', 'hearts_3', 'clubs_8']|45|Full house|['hearts_2', 'diamonds_8', 'diamonds_king', 'hearts_jack', 'clubs_8', 'hearts_queen', 'spades_4', 'hearts_3', 'hearts_4', 'hearts_8']
09/10/2021, 22:51:37|5|0||['clubs_9', 'diamonds_ace', 'hearts_queen', 'hearts_8', 'hearts_2']|20|Straight|['spades_7', 'diamonds_5', 'hearts_queen', 'hearts_8', 'hearts_2', 'clubs_9', 'diamonds_ace', 'diamonds_7', 'hearts_6', 'clubs_5']
09/10/2021, 22:51:47|5|10|Two pair|['spades_ace', 'diamonds_jack', 'spades_jack', 'spades_king', 'clubs_ace']|10|Two pair|['diamonds_7', 'hearts_10', 'clubs_3', 'spades_king', 'clubs_ace', 'spades_ace', 'diamonds_jack', 'spades_jack', 'spades_3', 'clubs_9']
09/10/2021, 22:51:54|5|0||['clubs_queen', 'diamonds_3', 'spades_ace', 'diamonds_2', 'spades_2']|10|Two pair|['spades_8', 'hearts_queen', 'clubs_jack', 'diamonds_2', 'spades_2', 'clubs_queen', 'diamonds_3', 'spades_ace', 'hearts_5', 'spades_10']
09/10/2021, 22:52:03|5|5|Pair Ace's|['diamonds_3', 'diamonds_4', 'diamonds_ace', 'spades_ace', 'hearts_queen']|45|Full house|['clubs_8', 'clubs_4', 'diamonds_ace', 'diamonds_2', 'hearts_queen', 'diamonds_3', 'diamonds_4', 'spades_ace', 'clubs_king', 'hearts_ace']
09/10/2021, 22:52:12|5|0||['diamonds_8', 'diamonds_7', 'clubs_queen', 'clubs_ace', 'clubs_6']|20|Straight|['hearts_5', 'hearts_10', 'clubs_queen', 'clubs_ace', 'clubs_6', 'diamonds_8', 'diamonds_7', 'spades_queen', 'clubs_jack', 'hearts_3']
09/10/2021, 22:52:19|5|5|Pair King's|['spades_king', 'clubs_jack', 'spades_queen', 'hearts_king', 'spades_8']|20|Straight|['diamonds_9', 'clubs_jack', 'diamonds_10', 'hearts_king', 'spades_4', 'spades_king', 'spades_queen', 'spades_8', 'clubs_2', 'hearts_6']
09/10/2021, 22:52:28|5|0||['spades_9', 'spades_8', 'diamonds_king', 'diamonds_queen', 'diamonds_ace']|20|Straight|['diamonds_2', 'spades_10', 'diamonds_king', 'spades_2', 'diamonds_ace', 'spades_9', 'spades_8', 'diamonds_queen', 'hearts_queen', 'hearts_4']
09/10/2021, 22:52:36|5|0||['clubs_9', 'hearts_6', 'clubs_king', 'diamonds_ace', 'clubs_queen']|30|Flush|['clubs_8', 'spades_4', 'clubs_7', 'diamonds_ace', 'clubs_queen', 'clubs_9', 'hearts_6', 'clubs_king', 'spades_king', 'diamonds_7']
09/10/2021, 22:52:44|5|15|Three of a kind|['hearts_8', 'spades_2', 'hearts_2', 'diamonds_2', 'spades_ace']|125|Four of a kind|['clubs_3', 'spades_2', 'hearts_2', 'clubs_6', 'spades_king', 'hearts_8', 'diamonds_2', 'spades_ace', 'clubs_2', 'spades_4']
09/10/2021, 22:52:52|5|0||['hearts_3', 'hearts_jack', 'diamonds_3', 'diamonds_5', 'diamonds_ace']|10|Two pair|['hearts_3', 'hearts_queen', 'diamonds_3', 'spades_ace', 'spades_jack', 'hearts_jack', 'diamonds_5', 'diamonds_ace', 'clubs_8', 'hearts_6']
09/10/2021, 22:53:01|5|0||['spades_queen', 'hearts_4', 'diamonds_9', 'hearts_5', 'spades_ace']|10|Two pair|['spades_queen', 'clubs_3', 'diamonds_4', 'diamonds_6', 'hearts_9', 'hearts_4', 'diamonds_9', 'hearts_5', 'spades_ace', 'diamonds_ace']
09/10/2021, 22:53:09|5|5|Pair Ace's|['diamonds_ace', 'diamonds_2', 'diamonds_3', 'hearts_ace', 'diamonds_king']|30|Flush|['diamonds_ace', 'spades_8', 'clubs_7', 'hearts_ace', 'diamonds_10', 'diamonds_2', 'diamonds_3', 'diamonds_king', 'spades_ace', 'spades_4']
09/10/2021, 22:53:17|5|0||['hearts_5', 'spades_7', 'spades_6', 'diamonds_king', 'hearts_8']|20|Straight|['hearts_3', 'spades_7', 'spades_2', 'diamonds_5', 'hearts_8', 'hearts_5', 'spades_6', 'diamonds_king', 'hearts_4', 'diamonds_ace']
09/10/2021, 22:53:25|5|0||['diamonds_8', 'clubs_king', 'clubs_8', 'clubs_6', 'spades_5']|30|Flush|['diamonds_8', 'diamonds_6', 'clubs_8', 'clubs_queen', 'diamonds_10', 'clubs_king', 'clubs_6', 'spades_5', 'clubs_4', 'diamonds_5']
09/10/2021, 22:53:31|5|5|Pair Queen's|['hearts_4', 'hearts_queen', 'spades_queen', 'clubs_7', 'spades_9']|30|Flush|['hearts_6', 'hearts_queen', 'spades_queen', 'spades_10', 'hearts_ace', 'hearts_4', 'clubs_7', 'spades_9', 'hearts_10', 'spades_5']
09/10/2021, 22:53:38|5|0||['diamonds_9', 'diamonds_5', 'hearts_5', 'diamonds_queen', 'hearts_king']|10|Two pair|['clubs_7', 'diamonds_5', 'hearts_5', 'spades_10', 'diamonds_2', 'diamonds_9', 'diamonds_queen', 'hearts_king', 'spades_3', 'clubs_3']
09/10/2021, 22:53:48|5|5|Pair King's|['spades_ace', 'hearts_king', 'diamonds_jack', 'clubs_10', 'spades_king']|10|Two pair|['clubs_8', 'hearts_king', 'diamonds_3', 'diamonds_5', 'diamonds_6', 'spades_ace', 'diamonds_jack', 'clubs_10', 'spades_king', 'clubs_ace']
09/10/2021, 22:53:56|5|10|Two pair|['clubs_8', 'hearts_queen', 'hearts_8', 'diamonds_queen', 'hearts_7']|45|Full house|['clubs_8', 'spades_6', 'hearts_8', 'diamonds_5', 'clubs_jack', 'hearts_queen', 'diamonds_queen', 'hearts_7', 'spades_8', 'diamonds_king']
09/10/2021, 22:54:04|5|10|Two pair|['clubs_jack', 'spades_king', 'clubs_4', 'spades_4', 'diamonds_king']|45|Full house|['spades_3', 'spades_king', 'clubs_4', 'spades_4', 'diamonds_king', 'clubs_jack', 'diamonds_10', 'diamonds_4', 'spades_10', 'clubs_ace']
09/10/2021, 22:54:12|5|10|Two pair|['spades_king', 'spades_jack', 'clubs_3', 'hearts_jack', 'diamonds_3']|10|Two pair|['hearts_10', 'spades_jack', 'clubs_3', 'hearts_jack', 'diamonds_3', 'spades_king', 'hearts_king', 'spades_10', 'spades_ace', 'clubs_8']
09/10/2021, 22:54:21|5|0||['clubs_10', 'hearts_king', 'clubs_queen', 'spades_2', 'hearts_3']|20|Straight|['clubs_2', 'hearts_king', 'hearts_4', 'clubs_3', 'diamonds_8', 'clubs_10', 'clubs_queen', 'spades_2', 'hearts_3', 'diamonds_ace']
09/10/2021, 22:54:28|5|5|Pair Ace's|['spades_jack', 'clubs_queen', 'diamonds_5', 'diamonds_ace', 'spades_ace']|20|Straight|['spades_jack', 'clubs_10', 'clubs_5', 'hearts_4', 'spades_8', 'clubs_queen', 'diamonds_5', 'diamonds_ace', 'spades_ace', 'spades_7']
09/10/2021, 22:54:34|5|5|Pair Ace's|['clubs_9', 'spades_ace', 'clubs_ace', 'diamonds_4', 'diamonds_3']|30|Flush|['diamonds_jack', 'spades_ace', 'clubs_ace', 'clubs_king', 'diamonds_5', 'clubs_9', 'diamonds_4', 'diamonds_3', 'hearts_king', 'diamonds_2']
09/10/2021, 22:54:45|5|0||['spades_ace', 'diamonds_king', 'clubs_queen', 'clubs_5', 'spades_10']|45|Full house|['spades_ace', 'diamonds_king', 'clubs_queen', 'diamonds_5', 'spades_10', 'clubs_5', 'spades_7', 'spades_3', 'diamonds_7', 'hearts_7']
09/10/2021, 22:54:53|5|5|Pair Jack's|['clubs_jack', 'clubs_4', 'hearts_jack', 'clubs_2', 'diamonds_queen']|30|Flush|['clubs_jack', 'clubs_6', 'hearts_jack', 'spades_8', 'diamonds_ace', 'clubs_4', 'clubs_2', 'diamonds_queen', 'diamonds_2', 'clubs_king']
09/10/2021, 22:55:01|5|10|Two pair|['clubs_jack', 'diamonds_5', 'clubs_5', 'hearts_8', 'spades_8']|45|Full house|['spades_7', 'diamonds_5', 'clubs_5', 'hearts_8', 'spades_8', 'clubs_jack', 'hearts_4', 'diamonds_8', 'clubs_9', 'diamonds_7']
09/10/2021, 22:55:08|5|0||['clubs_ace', 'clubs_3', 'diamonds_7', 'spades_7', 'spades_4']|30|Flush|['hearts_queen', 'clubs_8', 'diamonds_7', 'spades_7', 'spades_10', 'clubs_ace', 'clubs_3', 'spades_4', 'spades_king', 'spades_ace']
09/10/2021, 22:55:16|5|0||['clubs_3', 'spades_7', 'diamonds_7', 'diamonds_queen', 'clubs_ace']|20|Straight|['hearts_4', 'spades_6', 'spades_9', 'diamonds_queen', 'spades_2', 'clubs_3', 'spades_7', 'diamonds_7', 'clubs_ace', 'diamonds_10']
09/10/2021, 22:55:24|5|5|Pair King's|['hearts_4', 'clubs_queen', 'spades_king', 'spades_3', 'clubs_king']|20|Straight|['spades_ace', 'clubs_jack', 'spades_king', 'diamonds_5', 'clubs_king', 'hearts_4', 'clubs_queen', 'spades_3', 'hearts_7', 'hearts_10']
09/10/2021, 22:55:35|5|0||['diamonds_6', 'clubs_4', 'diamonds_8', 'diamonds_ace', 'clubs_10']|10|Two pair|['diamonds_6', 'spades_5', 'diamonds_8', 'diamonds_ace', 'clubs_2', 'clubs_4', 'clubs_10', 'spades_ace', 'hearts_10', 'hearts_queen']
09/10/2021, 22:55:44|5|0||['spades_6', 'diamonds_2', 'spades_9', 'diamonds_9', 'diamonds_king']|10|Two pair|['spades_5', 'hearts_8', 'spades_9', 'diamonds_9', 'spades_2', 'spades_6', 'diamonds_2', 'diamonds_king', 'diamonds_5', 'clubs_6']
09/10/2021, 22:55:52|5|0||['clubs_3', 'spades_6', 'diamonds_queen', 'diamonds_6', 'hearts_7']|20|Straight|['clubs_10', 'spades_6', 'clubs_5', 'diamonds_6', 'hearts_4', 'clubs_3', 'diamonds_queen', 'hearts_7', 'spades_9', 'diamonds_king']
09/10/2021, 22:56:00|5|10|Two pair|['clubs_9', 'hearts_jack', 'spades_jack', 'clubs_ace', 'hearts_9']|10|Two pair|['clubs_7', 'hearts_jack', 'spades_3', 'diamonds_6', 'spades_5', 'clubs_9', 'spades_jack', 'clubs_ace', 'hearts_9', 'hearts_7']
09/10/2021, 22:56:08|5|0||['diamonds_10', 'spades_king', 'spades_2', 'spades_6', 'spades_jack']|30|Flush|['clubs_2', 'hearts_10', 'clubs_9', 'spades_4', 'clubs_6', 'diamonds_10', 'spades_king', 'spades_2', 'spades_6', 'spades_jack']
09/10/2021, 22:56:16|5|0||['spades_3', 'spades_queen', 'clubs_5', 'clubs_6', 'spades_10']|20|Straight|['hearts_4', 'spades_queen', 'hearts_3', 'spades_7', 'spades_10', 'spades_3', 'clubs_5', 'clubs_6', 'diamonds_7', 'hearts_ace']
09/10/2021, 22:56:25|5|5|Pair Ace's|['spades_ace', 'clubs_3', 'diamonds_ace', 'diamonds_king', 'spades_10']|20|Straight|['spades_ace', 'clubs_5', 'clubs_8', 'diamonds_9', 'spades_7', 'clubs_3', 'diamonds_ace', 'diamonds_king', 'spades_10', 'spades_8']
09/10/2021, 22:56:33|5|0||['clubs_2', 'diamonds_10', 'hearts_2', 'hearts_8', 'clubs_6']|45|Full house|['clubs_2', 'diamonds_ace', 'hearts_2', 'spades_jack', 'spades_8', 'diamonds_10', 'hearts_8', 'clubs_6', 'diamonds_queen', 'diamonds_8']
09/10/2021, 22:56:41|5|0||['diamonds_jack', 'hearts_3', 'clubs_10', 'hearts_5', 'diamonds_king']|20|Straight|['diamonds_jack', 'diamonds_2', 'spades_6', 'spades_10', 'diamonds_king', 'hearts_3', 'clubs_10', 'hearts_5', 'clubs_2', 'clubs_queen']
02/11/2022, 21:01:34|5|0||['hearts_jack', 'diamonds_3', 'spades_king', 'clubs_ace', 'clubs_6']|20|Straight|['hearts_5', 'diamonds_7', 'spades_king', 'clubs_ace', 'diamonds_6', 'hearts_jack', 'diamonds_3', 'clubs_6', 'spades_4', 'diamonds_5']
02/11/2022, 21:01:50|5|0||['spades_ace', 'spades_10', 'spades_9', 'diamonds_9', 'hearts_7']|10|Two pair|['spades_ace', 'spades_10', 'spades_9', 'hearts_3', 'hearts_2', 'diamonds_9', 'hearts_7', 'clubs_ace', 'hearts_10', 'spades_7']
02/11/2022, 21:02:00|5|5|Pair Ace's|['hearts_ace', 'spades_10', 'clubs_7', 'hearts_queen', 'diamonds_ace']|10|Two pair|['hearts_ace', 'spades_3', 'diamonds_7', 'spades_9', 'diamonds_ace', 'spades_10', 'clubs_7', 'hearts_queen', 'spades_4', 'clubs_9']
02/11/2022, 21:02:09|5|5|Pair Ace's|['diamonds_7', 'hearts_4', 'spades_ace', 'clubs_ace', 'spades_5']|10|Two pair|['hearts_king', 'clubs_jack', 'spades_ace', 'clubs_ace', 'spades_8', 'diamonds_7', 'hearts_4', 'spades_5', 'hearts_5', 'hearts_2']
02/11/2022, 21:02:17|5|5|Pair Ace's|['diamonds_9', 'clubs_ace', 'spades_8', 'spades_ace', 'hearts_2']|30|Flush|['hearts_jack', 'clubs_ace', 'hearts_5', 'spades_ace', 'spades_2', 'diamonds_9', 'spades_8', 'hearts_2', 'hearts_7', 'hearts_4']
02/11/2022, 21:02:26|5|10|Two pair|['clubs_ace', 'diamonds_ace', 'spades_2', 'hearts_8', 'clubs_8']|45|Full house|['clubs_ace', 'diamonds_ace', 'spades_9', 'diamonds_5', 'diamonds_8', 'spades_2', 'hearts_8', 'clubs_8', 'diamonds_9', 'hearts_king']
02/11/2022, 21:02:37|5|0||['clubs_9', 'clubs_king', 'hearts_ace', 'clubs_3', 'hearts_queen']|20|Straight|['spades_10', 'clubs_king', 'hearts_4', 'spades_8', 'diamonds_5', 'clubs_9', 'hearts_ace', 'clubs_3', 'hearts_queen', 'hearts_jack']
02/11/2022, 21:02:48|5|0||['hearts_ace', 'clubs_8', 'spades_7', 'spades_6', 'spades_jack']|20|Straight|['clubs_king', 'clubs_8', 'spades_7', 'spades_6', 'hearts_6', 'hearts_ace', 'spades_jack', 'hearts_8', 'hearts_9', 'diamonds_king']
02/11/2022, 21:02:57|5|0||['spades_3', 'spades_queen', 'clubs_10', 'spades_10', 'clubs_9']|30|Flush|['clubs_8', 'spades_queen', 'clubs_10', 'spades_10', 'spades_5', 'spades_3', 'clubs_9', 'diamonds_5', 'clubs_king', 'clubs_3']
02/11/2022, 21:03:04|5|5|Pair King's|['diamonds_king', 'spades_4', 'hearts_7', 'hearts_king', 'clubs_8']|45|Full house|['diamonds_king', 'clubs_jack', 'clubs_4', 'hearts_king', 'hearts_4', 'spades_4', 'hearts_7', 'clubs_8', 'clubs_3', 'diamonds_10']
02/11/2022, 21:03:15|5|15|Three of a kind|['spades_queen', 'hearts_8', 'clubs_2', 'diamonds_2', 'hearts_2']|45|Full house|['spades_queen', 'spades_8', 'clubs_10', 'diamonds_2', 'hearts_2', 'hearts_8', 'clubs_2', 'hearts_5', 'diamonds_jack', 'diamonds_5']
02/11/2022, 21:03:24|5|0||['clubs_king', 'clubs_jack', 'diamonds_8', 'spades_9', 'clubs_ace']|20|Straight|['clubs_king', 'clubs_jack', 'hearts_4', 'spades_6', 'hearts_2', 'diamonds_8', 'spades_9', 'clubs_ace', 'spades_8', 'clubs_5']
02/11/2022, 21:03:38|5|0||['clubs_8', 'clubs_jack', 'spades_7', 'hearts_8', 'clubs_6']|30|Flush|['clubs_king', 'clubs_ace', 'spades_7', 'hearts_8', 'clubs_6', 'clubs_8', 'clubs_jack', 'diamonds_queen', 'spades_6', 'spades_king']
02/11/2022, 21:03:49|5|0||['hearts_5', 'diamonds_7', 'diamonds_6', 'diamonds_8', 'hearts_king']|20|Straight|['hearts_5', 'diamonds_7', 'diamonds_6', 'clubs_3', 'spades_6', 'diamonds_8', 'hearts_king', 'spades_5', 'hearts_ace', 'clubs_king']
02/11/2022, 21:03:57|5|0||['hearts_10', 'clubs_king', 'hearts_9', 'clubs_10', 'clubs_ace']|45|Full house|['spades_6', 'clubs_king', 'hearts_4', 'diamonds_10', 'hearts_5', 'hearts_10', 'hearts_9', 'clubs_10', 'clubs_ace', 'spades_king']
02/11/2022, 21:04:04|5|5|Pair Jack's|['diamonds_jack', 'clubs_10', 'spades_jack', 'hearts_king', 'clubs_6']|20|Straight|['hearts_10', 'diamonds_5', 'spades_jack', 'hearts_king', 'clubs_4', 'diamonds_jack', 'clubs_10', 'clubs_6', 'spades_queen', 'hearts_6']
02/11/2022, 21:04:11|5|0||['diamonds_king', 'spades_10', 'spades_9', 'spades_queen', 'spades_7']|30|Flush|['diamonds_5', 'clubs_3', 'hearts_10', 'spades_2', 'hearts_8', 'diamonds_king', 'spades_10', 'spades_9', 'spades_queen', 'spades_7']
02/11/2022, 21:04:20|5|5|Pair Ace's|['clubs_10', 'spades_6', 'spades_ace', 'spades_jack', 'diamonds_ace']|30|Flush|['clubs_5', 'spades_9', 'hearts_10', 'clubs_4', 'diamonds_ace', 'clubs_10', 'spades_6', 'spades_ace', 'spades_jack', 'spades_7']
02/11/2022, 21:04:35|5|10|Two pair|['spades_10', 'diamonds_king', 'hearts_king', 'clubs_jack', 'hearts_10']|45|Full house|['spades_10', 'diamonds_king', 'spades_4', 'clubs_jack', 'clubs_2', 'hearts_king', 'hearts_10', 'clubs_queen', 'spades_6', 'clubs_king']
